source,target,weight
1446,2681,0.5
1446,2682,0.5
1446,2683,1
1447,3591,1
1448,2312,1
1451,1887,1
1451,3608,1
1456,2190,0.5
1458,1558,0.5
1458,1921,1
1459,2328,1
1460,3311,0.5
1461,1742,1
1464,2243,1
1468,1641,1
1468,1653,0.5
1468,2217,1
1468,2264,1
1468,2933,0.5
1471,3583,1
1473,3508,1
1476,3045,1
1476,3453,1
1477,1535,0.5
1481,1512,0.5
1481,1555,1
1481,1562,0.5
1481,1690,0.5
1481,1926,0.5
1481,1948,1
1481,2011,1
1481,2127,0.5
1481,2462,0.5
1481,2475,1
1481,2476,1
1481,2477,1
1481,2478,1
1481,2479,1
1481,2480,1
1481,2481,1
1481,2482,1
1481,2483,0.5
1481,2484,1
1481,2486,1
1484,1485,1
1484,2052,1
1484,2527,1
1485,1546,0.5
1485,1834,0.5
1485,1940,0.666667
1485,2153,0.5
1485,2202,0.5
1485,2204,1
1485,2282,1
1485,2283,0.666667
1485,2284,1
1485,2285,0.5
1485,2286,1
1485,2287,1
1485,2288,1
1485,2290,1
1485,2291,0.5
1485,2292,0.5
1485,2293,0.5
1485,2294,0.5
1485,2295,0.5
1487,1505,1
1487,1679,1
1487,2225,0.666667
1487,2895,1
1487,3281,1
1489,2582,1
1491,1679,1
1491,1854,1
1491,1931,1
1491,2065,0.5
1491,2248,0.5
1491,2249,1
1491,2459,0.5
1491,2705,0.5
1491,2888,1
1491,2895,1
1491,2938,0.5
1491,3078,0.5
1491,3079,0.5
1491,3080,1
1491,3081,1
1491,3082,0.5
1493,2312,1
1494,3082,0.5
1495,1807,0.666667
1495,1818,1
1495,2053,1
1495,2249,1
1495,2376,0.5
1495,2703,0.5
1495,2912,1
1495,3366,1
1495,3368,1
1498,1941,1
1499,2225,1
1500,2557,0.5
1500,3029,1
1504,1876,0.5
1504,1877,0.5
1504,2649,1
1505,1856,1
1505,1939,0.666667
1505,1941,1
1505,2342,1
1505,3082,0.5
1505,3217,0.5
1508,1540,1
1510,2428,0.5
1510,3294,1
1512,2028,1
1512,2754,1
1512,2947,1
1516,2127,0.5
1517,2567,0.5
1517,3115,0.5
1517,3514,1
1517,3515,1
1521,1915,0.5
1525,3589,1
1526,2758,1
1528,2423,0.5
1528,2425,1
1528,2982,1
1529,2345,1
1531,1668,0.5
1531,3606,0.5
1534,1999,0.5
1534,3412,1
1536,1808,0.5
1537,1679,1
1542,3455,1
1542,3456,1
1544,1890,1
1544,1957,1
1544,3504,1
1545,2182,1
1546,3029,1
1546,3696,1
1547,3680,1
1548,1743,1
1558,2832,1
1558,3485,1
1559,1980,1
1559,2058,1
1559,2063,0.5
1559,2250,0.5
1559,2283,1
1559,2518,1
1559,2999,1
1559,3000,0.5
1559,3001,0.5
1559,3002,1
1559,3003,1
1560,1743,0.5
1562,2458,1
1563,3142,1
1564,1710,1
1564,1712,0.5
1564,1719,1
1564,1738,0.5
1564,1789,1
1564,3468,1
1565,2607,1
1568,1665,1
1568,2225,0.5
1568,3449,1
1570,1837,0.5
1570,2057,1
1570,2935,1
1570,3228,1
1573,3375,1
1573,3376,1
1574,3398,0.5
1575,1697,1
1575,1699,1
1575,1738,1
1575,1803,0.5
1575,2334,0.5
1575,3277,1
1575,3278,1
1577,3711,1
1587,3326,1
1587,3625,1
1590,1919,0.5
1590,2147,1
1592,1657,1
1592,3037,1
1594,1667,1
1606,2319,1
1606,3780,1
1611,1698,1
1611,1699,1
1611,1708,1
1611,1712,1
1611,1713,1
1611,1728,1
1611,1738,1
1611,1748,1
1611,3159,1
1611,3160,1
1611,3161,1
1614,2908,1
1616,1624,1
1616,2425,0.5
1617,2385,1
1617,3703,1
1620,1641,1
1620,1653,0.5
1621,2983,1
1622,1914,1
1627,1653,1
1630,3586,1
1638,1653,1
1641,2268,1
1644,1653,1
1644,3569,1
1647,3648,1
1652,3547,1
1653,2266,1
1653,2272,1
1653,2410,0.5
1653,2631,0.5
1653,2771,0.5
1653,2772,0.5
1653,2773,1
1654,1972,1
1657,2022,0.5
1658,1919,1
1659,1674,1
1659,1726,1
1665,2335,1
1668,2570,0.5
1668,3287,1
1669,2735,0.5
1670,1686,1
1672,3127,1
1672,3287,1
1673,2570,0.5
1676,2570,1
1677,2570,1
1679,1812,0.5
1679,1818,1
1679,1848,1
1679,1931,1
1679,1939,0.666667
1679,2004,1
1679,2040,0.5
1679,2224,0.5
1679,2283,1
1679,2300,1
1679,2301,0.5
1679,2302,1
1679,2303,0.5
1679,2304,0.5
1679,2305,1
1679,2306,1
1679,2307,1
1679,2309,0.5
1679,2310,0.5
1679,2311,0.5
1679,2312,0.666667
1679,2313,1
1679,2314,1
1679,2315,1
1679,2316,0.5
1679,2317,1
1679,2318,1
1679,2320,0.5
1681,2735,1
1683,1940,0.666667
1683,1941,0.666667
1683,2098,0.5
1683,2190,0.5
1683,3411,1
1684,3645,1
1685,1883,0.5
1685,3567,1
1688,3584,1
1690,2291,0.5
1690,2312,0.5
1697,1699,1
1697,1701,1
1697,1738,1
1697,1744,1
1697,1745,1
1697,1748,1
1697,1803,0.5
1697,3557,1
1698,1701,1
1698,1705,1
1698,1732,0.5
1698,1738,1
1698,1744,1
1699,1700,0.5
1699,1701,1
1699,1702,1
1699,1703,0.5
1699,1705,1
1699,1707,1
1699,1708,1
1699,1712,1
1699,1713,1
1699,1714,1
1699,1734,1
1699,1738,0.75
1699,1767,0.5
1699,1791,1
1699,2432,1
1699,2433,1
1699,2434,0.5
1699,2435,0.5
1699,2436,0.5
1699,2437,1
1699,2439,1
1699,2440,0.5
1699,2441,1
1700,1701,0.5
1700,1727,1
1700,1745,0.5
1700,1770,1
1700,1799,1
1700,2092,1
1700,3107,1
1700,3108,1
1701,1702,1
1701,1705,1
1701,1707,1
1701,1708,1
1701,1709,1
1701,1712,1
1701,1723,1
1701,1728,1
1701,1729,1
1701,1734,1
1701,1735,0.5
1701,1736,1
1701,1738,0.75
1701,1744,1
1701,1745,1
1701,1746,0.5
1701,1784,1
1701,1795,1
1701,1803,0.5
1701,1804,0.5
1701,2440,0.5
1701,2590,1
1701,2591,1
1701,2592,0.5
1701,2593,1
1701,2594,1
1701,2595,1
1701,2596,1
1702,1705,1
1702,1709,1
1702,1712,1
1702,1724,1
1702,1736,1
1702,1738,1
1702,1799,0.5
1703,1761,1
1704,1705,1
1704,1716,1
1704,1722,0.5
1704,1738,1
1704,1747,0.5
1704,1748,1
1704,1766,1
1704,2439,1
1705,1707,1
1705,1709,1
1705,1712,1
1705,1722,0.5
1705,1723,1
1705,1728,1
1705,1734,1
1705,1738,0.75
1705,1762,1
1705,2719,0.5
1707,1728,1
1707,1738,1
1707,1745,1
1707,1747,0.5
1707,3516,1
1708,1712,1
1708,1715,1
1708,1738,1
1708,1744,1
1708,1745,1
1708,1760,1
1708,1770,1
1708,1776,1
1708,1777,1
1708,2689,1
1709,1721,0.5
1709,1738,1
1710,2629,0.5
1712,1715,1
1712,1720,0.5
1712,1721,0.5
1712,1738,1
1712,1748,1
1712,1800,0.5
1712,1803,0.5
1712,2140,1
1713,2989,1
1718,1720,1
1718,1721,1
1718,1733,1
1718,1748,0.5
1718,1800,1
1719,1731,1
1719,2068,0.5
1720,1721,1
1720,1733,1
1720,1744,0.5
1720,1748,0.5
1720,1800,1
1720,2989,1
1720,2990,0.5
1720,2991,1
1721,1733,1
1721,1748,0.5
1721,1800,1
1721,2989,1
1721,2991,1
1722,1728,0.5
1722,1755,1
1722,3377,1
1723,1738,1
1723,3555,1
1724,1738,1
1726,1799,0.5
1726,1806,0.5
1726,3196,0.5
1727,1728,1
1728,1744,1
1728,1745,1
1728,1754,1
1728,2435,0.5
1728,3572,1
1730,3571,1
1732,3713,1
1732,3714,1
1733,1800,1
1733,2989,1
1733,3265,0.666667
1733,3266,0.666667
1733,3274,1
1735,2655,1
1738,1745,1
1738,1795,1
1740,1859,1
1740,2024,1
1743,2529,0.5
1743,3470,1
1743,3488,1
1743,3489,1
1743,3490,0.5
1744,1745,1
1744,1748,1
1744,1767,0.5
1745,1747,0.5
1745,1768,1
1745,1770,1
1745,2435,0.5
1746,1747,1
1746,2435,1
1747,1765,1
1748,1800,0.5
1748,2990,0.5
1765,3437,1
1767,2691,1
1787,2691,1
1799,2690,1
1805,1806,0.5
1805,1999,1
1805,2014,1
1805,2127,0.5
1805,2343,1
1805,2345,0.5
1805,2346,0.5
1805,2347,0.5
1805,2348,0.5
1805,2349,1
1805,2351,1
1805,2352,1
1805,2353,1
1805,2354,1
1805,2355,1
1805,2356,1
1805,2358,1
1806,1939,0.666667
1806,2405,1
1806,2567,0.5
1806,2568,1
1806,2569,0.5
1806,2570,0.5
1807,1939,1
1807,2186,1
1807,2219,1
1807,2846,1
1808,2063,0.5
1808,3062,0.5
1808,3268,1
1808,3269,1
1811,1818,1
1812,1835,0.5
1812,1944,1
1812,2250,1
1812,2252,1
1812,2292,1
1812,2293,1
1812,3332,1
1812,3333,1
1812,3334,1
1813,2024,0.5
1813,2295,1
1814,1837,0.5
1816,1972,0.5
1817,1972,0.5
1817,2778,1
1817,3353,1
1818,2112,1
1818,2532,0.5
1818,2674,1
1821,2833,1
1830,2233,1
1831,2704,1
1834,2606,1
1834,3399,1
1834,3560,1
1835,1972,0.5
1836,1972,1
1837,1972,0.5
1837,2291,1
1837,2495,1
1837,2527,0.5
1837,3041,1
1837,3182,1
1839,2430,1
1839,3316,1
1841,2525,0.5
1842,2149,0.5
1842,3631,1
1844,1942,1
1844,2128,0.5
1844,2345,1
1844,2753,1
1844,2821,1
1844,2822,1
1846,2187,1
1847,2977,1
1848,1856,1
1848,1939,0.666667
1848,2303,0.5
1848,2312,0.666667
1848,3302,1
1848,3303,1
1849,1972,0.5
1854,2888,1
1854,3046,1
1854,3047,1
1854,3048,1
1854,3049,0.5
1856,2052,0.5
1856,2250,0.5
1856,3241,1
1858,1953,0.5
1858,2197,0.5
1858,2764,1
1861,3671,1
1867,3719,1
1867,3720,1
1868,1939,0.5
1868,2193,0.5
1868,2248,0.5
1868,2501,0.5
1868,3427,1
1868,3428,1
1869,1895,1
1869,3389,1
1871,1872,1
1871,2710,1
1876,1898,0.5
1876,2071,1
1876,2366,1
1876,2710,1
1878,3566,1
1883,1921,0.5
1883,2564,1
1883,3501,0.5
1883,3565,0.5
1884,3451,1
1890,3328,1
1890,3751,1
1891,2169,0.5
1891,3452,0.5
1895,2025,0.5
1895,2246,0.5
1895,2562,1
1895,2563,1
1895,3501,1
1895,3502,1
1898,2085,1
1904,3668,1
1907,3177,1
1907,3178,1
1909,1914,0.5
1909,2849,1
1911,3650,0.5
1919,1927,0.5
1919,3222,1
1919,3223,1
1919,3224,1
1924,3643,1
1924,3644,1
1926,3105,0.5
1926,3505,1
1927,2943,1
1927,3017,1
1929,1939,1
1929,2040,1
1929,2051,1
1929,2053,0.5
1929,2054,1
1929,2055,1
1929,2527,0.5
1929,2612,1
1929,2846,1
1929,3020,1
1929,3125,1
1930,2050,0.5
1930,2311,1
1930,2528,0.5
1931,3138,1
1932,2024,1
1932,2999,1
1932,3477,1
1935,2024,0.5
1936,2446,1
1936,2527,0.5
1939,2040,1
1939,2041,0.5
1939,2042,1
1939,2043,1
1939,2044,1
1939,2045,0.5
1939,2046,1
1939,2047,1
1939,2048,0.5
1939,2051,1
1939,2053,0.666667
1939,2054,1
1939,2055,1
1939,2056,0.5
1939,2057,1
1939,2058,0.666667
1939,2059,0.5
1939,2060,1
1939,2062,1
1939,2063,1
1939,2064,1
1940,2189,1
1940,2532,0.5
1940,3043,1
1941,1980,1
1941,2049,1
1941,2872,0.5
1941,3188,0.5
1944,1973,0.5
1944,2312,0.5
1944,2460,0.5
1944,2665,0.5
1944,3180,1
1950,3491,1
1953,1959,0.5
1953,3144,1
1958,2829,1
1958,3407,1
1961,2004,1
1961,2249,1
1961,2342,1
1961,2499,1
1961,3235,0.5
1961,3236,1
1961,3237,1
1965,2098,1
1965,2533,1
1965,3582,1
1969,1972,1
1970,1972,0.5
1970,2065,0.5
1971,1972,1
1972,1975,1
1972,1976,0.5
1972,1977,1
1972,1979,1
1972,1980,1
1972,1981,0.5
1972,1983,0.5
1972,1984,1
1972,1990,1
1972,1994,1
1972,2053,1
1972,2207,0.5
1972,2210,1
1972,2283,1
1972,2370,0.666667
1972,2460,1
1972,2716,0.5
1972,2778,0.5
1972,2779,1
1972,2780,1
1972,2781,0.5
1972,2782,1
1972,2783,1
1972,2784,1
1972,2785,1
1972,2786,0.5
1972,2787,1
1972,2788,1
1972,2789,1
1972,2790,1
1972,2791,0.5
1972,2792,1
1972,2793,1
1972,2794,1
1972,2795,1
1972,2796,1
1972,2797,1
1972,2798,1
1972,2799,0.5
1972,2800,0.5
1972,2801,1
1972,2802,1
1972,2803,1
1972,2804,1
1972,2805,1
1972,2806,1
1973,2921,1
1973,3559,1
1974,3579,1
1978,2621,1
1980,2112,1
1980,2342,1
1980,2376,0.5
1980,2499,1
1980,2528,1
1980,2872,0.5
1980,2937,1
1980,2938,0.5
1980,2939,1
1983,2800,1
1986,2226,1
1986,3633,1
1989,3659,1
1991,2215,1
1993,3503,0.5
1997,2127,1
1997,3372,1
1999,2347,0.5
1999,2351,1
1999,2853,1
1999,2854,0.5
1999,2855,1
1999,2856,0.5
2000,3461,1
2004,2300,1
2004,3472,1
2004,3473,1
2008,3453,0.5
2010,3700,1
2012,2974,0.5
2024,2625,1
2024,3080,1
2026,3426,1
2027,3512,1
2028,2567,1
2032,2641,1
2040,2045,0.5
2040,2063,1
2040,2846,1
2040,2872,1
2040,2907,0.5
2040,3020,1
2040,3021,1
2041,3499,1
2044,2063,1
2045,2260,0.5
2045,2907,0.5
2045,3152,0.5
2045,3153,1
2045,3154,1
2045,3155,1
2045,3156,1
2045,3157,1
2048,3338,1
2050,2527,0.5
2050,2656,1
2050,3182,1
2050,3208,1
2052,3146,1
2052,3198,1
2052,3443,1
2053,3204,0.5
2054,2499,0.5
2054,2528,0.5
2054,2619,1
2058,2342,1
2059,2621,0.5
2062,2197,1
2065,2211,1
2065,2621,0.5
2065,3080,1
2065,3189,0.5
2065,3387,1
2065,3388,1
2066,3100,0.5
2071,2085,1
2084,3091,1
2084,3100,1
2084,3101,1
2084,3614,0.5
2085,3172,1
2085,3173,1
2088,2525,1
2088,2665,1
2092,3107,1
2092,3192,1
2094,3760,1
2098,2148,0.5
2098,3451,1
2103,3221,1
2104,2227,1
2104,2870,1
2106,3647,1
2107,2133,0.5
2107,3457,1
2112,2219,0.666667
2112,2813,1
2112,3408,1
2113,2186,0.666667
2113,2205,1
2113,2337,1
2113,2581,1
2113,2665,1
2113,3030,0.5
2113,3299,1
2113,3300,0.5
2124,2492,1
2126,2735,1
2127,3085,1
2128,2345,0.5
2128,2844,1
2128,3435,1
2128,3436,1
2129,2735,1
2132,2133,1
2133,2735,1
2134,3240,1
2138,2894,1
2138,3079,1
2148,2194,1
2148,2671,1
2148,2843,1
2148,3246,1
2148,3469,1
2149,2303,0.5
2149,3179,1
2149,3180,1
2149,3181,1
2150,3126,1
2151,3595,1
2151,3596,1
2154,2656,1
2160,3585,1
2161,2735,1
2167,2325,1
2168,3158,1
2169,3532,1
2174,3122,1
2184,2524,1
2185,2522,1
2185,3523,1
2186,3524,1
2187,2528,0.5
2189,2283,1
2189,2701,1
2189,3103,1
2193,2246,1
2193,2312,0.5
2193,3007,0.5
2196,2340,0.5
2197,3117,1
2197,3528,1
2197,3529,1
2197,3530,1
2197,3531,1
2205,2999,1
2207,3148,1
2207,3497,1
2219,2340,0.666667
2219,2555,1
2219,3155,1
2219,3563,0.5
2219,3564,1
2220,2430,1
2221,3728,1
2224,2256,1
2225,2707,1
2231,3127,1
2231,3606,0.5
2235,3724,1
2238,2649,1
2238,2978,1
2239,2246,1
2239,2833,0.5
2239,2935,1
2239,3228,1
2240,2376,0.5
2240,3231,1
2242,2899,0.5
2243,2553,1
2243,3337,1
2243,3361,1
2243,3362,1
2243,3363,1
2245,2921,1
2246,3228,1
2246,3229,1
2246,3230,1
2246,3231,0.5
2246,3232,1
2246,3233,1
2248,3078,0.5
2249,3575,1
2253,2716,1
2253,3401,1
2254,2340,1
2255,2665,1
2259,2260,1
2259,2261,1
2259,2817,1
2260,2261,0.666667
2260,2817,1
2260,3525,1
2260,3526,1
2261,2262,1
2261,2817,0.666667
2261,3527,1
2262,3365,0.5
2264,2965,1
2270,2423,1
2283,2499,1
2283,2704,1
2283,2809,1
2283,2912,1
2283,2940,1
2283,2941,1
2283,2942,1
2285,2342,0.5
2285,3204,1
2285,3490,1
2285,3636,1
2285,3637,1
2287,2460,1
2291,2534,1
2291,2658,1
2291,3399,0.5
2292,2293,1
2299,2400,1
2299,3115,1
2300,3638,1
2301,2735,0.5
2303,2621,1
2304,3661,1
2309,2810,1
2310,2995,1
2310,3520,1
2310,3521,1
2312,2521,1
2312,2534,1
2312,3088,0.5
2312,3298,1
2316,2344,0.5
2321,3453,0.666667
2328,3127,1
2328,3291,1
2334,3348,1
2334,3349,1
2340,3267,1
2342,2499,1
2342,2525,1
2342,2939,1
2342,3076,0.5
2342,3218,1
2342,3219,1
2344,2346,0.5
2344,2350,1
2344,3169,1
2344,3170,1
2344,3171,1
2345,2403,0.5
2345,2570,1
2345,3478,1
2346,2348,1
2346,2857,1
2346,2858,1
2346,2860,1
2346,2861,1
2347,2854,1
2348,3626,1
2349,2570,1
2357,2447,1
2357,3282,1
2357,3283,1
2369,3240,1
2370,2623,0.5
2370,2752,0.5
2370,3119,1
2370,3120,1
2370,3121,1
2370,3122,0.5
2376,2533,0.5
2376,3248,1
2379,3523,1
2380,3032,1
2380,3521,1
2381,3621,1
2395,3467,1
2403,3507,1
2410,3749,1
2424,2425,1
2425,2772,1
2425,3225,1
2425,3492,1
2426,3765,1
2427,2830,1
2436,2719,1
2438,3391,1
2440,2863,1
2445,2521,1
2446,3146,0.5
2446,3284,1
2447,2913,0.5
2447,3283,1
2447,3663,1
2449,2833,0.5
2451,3380,1
2459,3441,1
2459,3442,1
2460,3317,0.5
2462,3344,1
2466,2979,1
2472,3702,1
2473,2835,1
2485,2627,1
2495,2514,1
2495,3150,1
2495,3166,1
2495,3188,1
2495,3207,1
2495,3208,1
2495,3209,1
2495,3210,1
2495,3211,1
2495,3212,1
2495,3213,1
2497,3704,1
2499,2708,1
2499,3339,0.5
2506,3001,1
2507,2508,1
2508,2512,1
2513,2621,1
2513,2786,1
2513,3518,1
2513,3519,1
2519,2534,1
2520,3481,1
2520,3482,1
2520,3483,1
2520,3484,1
2521,3165,1
2521,3186,1
2521,3187,1
2521,3188,1
2521,3189,0.5
2522,3597,1
2524,2620,1
2525,2872,0.5
2527,3226,0.5
2527,3227,1
2530,2907,1
2534,3188,1
2538,2889,1
2540,3684,1
2543,3694,1
2549,3666,1
2550,3693,1
2555,2872,1
2557,2581,1
2557,2665,1
2560,2671,1
2560,3726,1
2561,2680,1
2561,3084,1
2566,3447,1
2567,2694,1
2570,2753,1
2570,2945,1
2570,2955,1
2570,2957,0.5
2570,3004,1
2570,3005,1
2570,3006,1
2578,2604,1
2580,3343,1
2581,3560,0.5
2589,2950,1
2592,3630,1
2601,3347,1
2606,2791,1
2611,2712,1
2621,3330,1
2621,3331,1
2622,3639,1
2623,3057,1
2623,3611,1
2624,3079,1
2638,3556,1
2649,2978,1
2656,3146,1
2656,3147,1
2656,3148,0.5
2656,3149,1
2656,3150,1
2658,3146,1
2658,3280,1
2661,3146,1
2661,3280,1
2662,2671,1
2662,3726,1
2665,2700,0.5
2665,2705,0.5
2665,3001,0.5
2665,3194,1
2665,3333,1
2668,3000,1
2680,3370,1
2681,2998,1
2681,3205,1
2682,3561,1
2688,2927,1
2688,3712,1
2691,3653,1
2691,3654,1
2691,3655,1
2691,3656,1
2700,2705,1
2703,3498,1
2704,3082,0.5
2709,3041,1
2717,3141,1
2724,2990,1
2732,2854,1
2735,3309,1
2738,3090,1
2752,3238,1
2752,3239,1
2752,3240,1
2753,3006,1
2753,3214,1
2753,3215,1
2756,2761,1
2756,3078,0.5
2757,3597,1
2765,3779,1
2781,2977,1
2807,3523,0.5
2810,3147,0.5
2817,3525,1
2817,3526,1
2817,3527,1
2829,3407,1
2833,3364,1
2833,3365,1
2836,3217,1
2846,3252,0.5
2846,3617,1
2854,3603,1
2857,2858,1
2864,3699,1
2872,3083,1
2872,3125,1
2872,3157,1
2872,3359,0.5
2872,3409,1
2872,3410,1
2873,2896,1
2873,2899,1
2896,2898,1
2896,2899,1
2898,2899,1
2899,3056,1
2899,3057,0.5
2899,3058,0.5
2902,3558,1
2904,3761,1
2909,3297,1
2912,3443,1
2927,3513,1
2933,3622,1
2936,3539,1
2964,3735,1
2974,3433,1
2978,3776,0.5
2989,3265,0.666667
2989,3266,0.666667
3006,3214,1
3014,3715,1
3019,3301,1
3029,3049,1
3030,3126,1
3032,3082,1
3033,3082,1
3045,3453,1
3050,3091,1
3050,3438,1
3050,3476,1
3051,3417,1
3051,3511,1
3052,3078,1
3058,3240,1
3058,3640,1
3058,3641,0.5
3062,3570,1
3069,3683,1
3077,3677,1
3077,3678,1
3077,3679,1
3082,3490,1
3082,3752,1
3087,3158,1
3087,3374,1
3090,3317,1
3091,3092,0.5
3091,3093,1
3091,3094,1
3091,3095,1
3091,3096,1
3091,3097,1
3091,3098,1
3091,3099,1
3091,3100,1
3091,3101,1
3091,3102,0.5
3092,3667,1
3100,3340,1
3100,3341,1
3100,3342,1
3101,3421,1
3101,3422,1
3110,3706,1
3128,3754,1
3132,3756,1
3139,3717,1
3144,3318,1
3144,3319,0.5
3146,3165,1
3146,3166,1
3146,3167,1
3146,3168,0.5
3147,3208,1
3147,3423,1
3147,3424,1
3147,3425,0.5
3149,3188,1
3165,3284,0.5
3182,3619,1
3182,3620,1
3186,3208,1
3188,3208,1
3188,3280,1
3189,3235,1
3208,3443,1
3214,3215,1
3225,3325,1
3225,3345,1
3226,3425,1
3231,3676,1
3240,3601,1
3240,3602,1
3251,3252,1
3252,3253,1
3252,3254,1
3252,3255,1
3252,3256,1
3252,3257,1
3252,3258,1
3252,3259,1
3252,3260,1
3252,3261,1
3262,3729,1
3265,3266,1
3265,3274,1
3265,3350,1
3266,3274,1
3266,3350,1
3280,3443,1
3280,3479,1
3280,3480,1
3296,3300,1
3297,3618,1
3311,3705,1
3312,3313,1
3312,3314,1
3318,3676,1
3319,3563,1
3319,3665,1
3322,3672,1
3337,3577,1
3341,3576,1
3342,3438,1
3361,3692,1
3364,3502,1
3367,3641,1
3370,3450,1
3374,3675,1
3384,3386,1
3394,3462,1
3397,3533,1
3420,3581,1
3438,3439,1
3438,3440,1
3452,3695,1
3453,3701,1
3481,3578,1
3482,3689,1
3482,3690,1
3501,3684,1
3523,3662,1
3538,3670,1
3565,3639,1
3580,3581,1
3584,3669,1
3604,3605,1
3604,3606,1
3605,3606,1
3606,3731,1
3627,3629,1
3650,3747,1
3657,3658,1
3665,3666,1
3676,3723,1
3677,3678,1
3678,3679,1
3691,3692,1
3709,3710,1
3716,3718,1
3747,3770,1
3768,3769,1
3777,3778,1
